,listing_id,latitude,longitude
110134,6922547,40.7321,-74.008
110136,6861446,40.7622,-73.9495
11014,7126458,40.8769,-73.8859
110140,6943218,40.7196,-73.985
110142,6901110,40.7172,-74.0159
110143,6938523,40.7514,-73.9864
110147,6827747,40.7184,-73.9898
110149,6932711,40.7056,-74.0162
11015,7112770,40.7358,-73.9857
110151,6924482,40.7348,-73.9865
110153,6878283,40.7837,-73.9521
110159,6946184,40.7272,-73.9916
11016,7098426,40.759,-73.9943
110164,6855247,40.7091,-74.0148
110168,6882751,40.7035,-74.0109
110169,6942149,40.7448,-73.9784
11017,7145586,40.7929,-73.9661
110179,6943529,40.7224,-73.9856
110185,6841532,40.7599,-73.9908
110186,6927202,40.7556,-73.9922
110190,6860034,40.7619,-73.9854
110192,6827557,40.7652,-73.9897
110193,6898908,40.7391,-73.9791
110198,6896536,40.7565,-73.9631
110199,6847551,40.7633,-73.9932
110200,6851432,40.7247,-73.9935
110205,6888657,40.7388,-74.0084
110206,6893409,40.7688,-73.9548
110207,6824467,40.7785,-73.9759
110212,6848489,40.7389,-73.9818
110216,6878723,40.7337,-73.9897
110219,6908998,40.7483,-73.9741
11022,7185383,40.7976,-73.968
110223,6825027,40.7231,-73.9938
110231,6837284,40.7166,-74.0162
110233,6858583,40.7689,-73.9541
110236,6923717,40.6813,-73.9636
110238,6851760,40.7844,-73.9708
110239,6937283,40.7145,-73.9383
110241,6867312,40.7469,-73.9802
110242,6902953,40.8044,-73.9569
110244,6889638,40.7967,-73.9623
110245,6889563,40.741,-73.979
110246,6894023,40.7879,-73.9799
110247,6821849,40.7992,-73.967
110249,6852851,40.7401,-73.9887
110252,6835520,40.7592,-73.9903
110254,6859828,40.7277,-73.9833
110255,6836806,40.7602,-73.9844
110257,6892959,40.7062,-74.0099
110258,6869514,40.7088,-74.0059
110259,6942943,40.7445,-73.9745
110266,6909960,40.7605,-73.9126
110267,6934976,40.7959,-73.9742
110268,6912267,40.7705,-73.9503
110271,6815409,40.8004,-73.9685
110272,6819931,40.6949,-73.9518
11028,7176287,40.7467,-73.9778
110280,6839378,40.7706,-73.9489
110281,6813399,40.7625,-73.9864
110282,6885769,40.7488,-73.9734
110285,6856527,40.7675,-73.9922
110290,6868647,40.7072,-74.0082
110293,6863522,40.7944,-73.9715
110295,6848198,40.7751,-73.9886
110298,6900825,40.7344,-74.0001
11030,7221393,40.7656,-73.9905
110301,6878332,40.7517,-73.969
110307,6819314,40.7746,-73.9485
11031,7116305,40.7899,-73.9415
110310,6844955,40.7633,-73.9628
110314,6858151,40.7424,-73.9999
110318,6923236,40.7313,-74.0029
11032,7190288,40.8139,-73.9495
110321,6862371,40.7817,-73.9825
110322,7405748,40.7239,-73.9947
110326,6945337,40.7266,-73.9875
110332,6879654,40.7545,-73.9984
110334,6885235,40.7462,-73.9757
110335,6918197,40.7111,-74.0055
110337,6890542,40.7387,-74.0019
11034,7150197,40.8012,-73.9647
110340,6893494,40.7549,-73.9661
110346,6844463,40.7596,-73.99
110347,6914375,40.7176,-73.9531
110348,6871319,40.7715,-73.949
110357,6832876,40.7662,-73.9799
110358,6902689,40.7169,-74.0149
110359,6924573,40.7186,-73.994
110360,6824771,40.8238,-73.9538
110361,6840415,40.7348,-73.9817
110365,6943190,40.7609,-73.986
110366,6938415,40.7812,-73.9484
110369,6940303,40.7947,-73.9667
110370,6875431,40.7342,-73.9902
110371,6874042,40.707,-74.0105
110373,6833266,40.7687,-73.9883
110381,6905082,40.7609,-73.986
110386,6936907,40.771,-73.958
110387,6869496,40.7538,-73.974
110388,6828973,40.7516,-73.9717
110392,6862939,40.7831,-73.9517
110394,6920858,40.7014,-73.9271
110395,6905808,40.7331,-73.9979
110397,6851927,40.6386,-73.945
110398,6864338,40.7081,-74.0065
110399,6929456,40.7734,-73.9573
110400,6909864,40.777,-73.9777
110401,6842201,40.7278,-73.9809
110404,6922627,40.7345,-73.9753
110406,6831843,40.6299,-74.0307
110409,6876356,40.7655,-73.9772
11041,7107018,40.7898,-73.9744
110410,6878159,40.7265,-73.9877
110411,6829527,40.7473,-73.9736
110415,6891367,40.7334,-74.0023
110416,6925842,40.7749,-73.9782
110418,6925815,40.727,-73.9892
110419,6852476,40.7459,-73.9572
110420,6909233,40.7547,-73.981
110423,6905738,40.724,-74.0035
110424,6896344,40.753,-73.9695
110425,6922667,40.7462,-73.9759
110426,6898575,40.7384,-73.9975
110427,6874570,40.8051,-73.9543
110430,6819021,40.8274,-73.9452
110434,6879822,40.7852,-73.9777
110436,6887072,40.7333,-73.975
110441,6885733,40.7355,-73.9861
110446,6914582,40.8274,-73.9514
110449,6927691,40.753,-73.9695
110450,6909159,40.7707,-73.9817
110455,6879399,40.7894,-73.9764
110457,6933631,40.7491,-73.9789
110458,6904364,40.8494,-73.9362
110459,6881158,40.7358,-73.9857
110460,6936995,40.7701,-73.955
110464,6885214,40.795,-73.9659
110466,6866013,40.7631,-73.9581
110467,6933167,40.7389,-73.9929
110468,6929002,40.746,-73.9754
110478,6938286,40.7469,-73.9735
110481,6832711,40.7413,-73.9788
110482,6944768,40.7831,-73.9517
110484,6820013,40.8015,-73.959
110491,6894935,40.8175,-73.9408
110496,6823966,40.761,-73.999
110499,6825884,40.7454,-73.9845
1105,7112964,40.7993,-73.9625
110500,6924800,40.7582,-73.9634
110503,6896326,40.7489,-73.9765
110504,6865647,40.7689,-73.9591
110506,6932705,40.826,-73.9519
110508,6915159,40.7487,-73.9425
11051,7138726,40.7876,-73.981
110515,6845137,40.7787,-73.9453
110516,6882272,40.7382,-73.9965
110517,6879233,40.7297,-73.9753
110520,6926617,40.7321,-73.9859
110525,6870243,40.7606,-73.9677
110526,6892671,40.7383,-74.001
110527,6881115,40.7485,-73.98
110531,6884388,40.7454,-73.9845
110532,6908382,40.7556,-73.9668
110534,6832939,40.7165,-73.9477
110536,6904207,40.7663,-73.9522
110537,6901973,40.7337,-73.9897
110540,6900989,40.7593,-73.9962
110542,6837482,40.7404,-73.9795
110544,6827520,40.7006,-73.9274
110549,6941155,40.8104,-73.9599
11055,7138480,40.8029,-73.965
110552,6915364,40.7469,-73.9735
110553,6822401,40.6453,-73.9811
110554,6818139,40.7245,-73.9389
110559,6873172,40.7466,-73.9779
11056,7140432,40.796,-73.9742
110560,6936382,40.763,-73.9904
110562,6920497,40.747,-73.985
110570,6889345,40.7729,-73.9504
110571,6883586,40.7684,-73.9897
110574,6875007,40.813,-73.9386
110575,6834342,40.7838,-73.9483
110579,6946840,40.7928,-73.9737
11058,7184978,40.7811,-73.9482
110582,6837947,40.7372,-73.9981
110585,7239423,40.7069,-74.0104
110587,6819164,40.7803,-73.9465
110588,6850139,40.7613,-73.9891
110592,6825948,40.731,-73.9884
110600,6875376,40.7413,-73.9781
110601,6837033,40.7335,-73.986
110603,6931488,40.6822,-73.9663
110608,6930119,40.7344,-74.0001
110614,6902625,40.7067,-74.018
110615,6927046,40.7056,-74.0134
110618,6856689,40.8071,-73.9251
110622,6881856,40.7844,-73.9497
110624,6899851,40.796,-73.9742
110628,6819779,40.705,-74.0099
110629,6867765,40.7056,-73.9209
11063,7154978,40.7292,-73.98
110632,6908438,40.7423,-73.981
110633,6823557,40.7593,-73.9962
110634,6887730,40.7084,-74.0057
110635,6886744,40.7257,-73.978
110637,6930543,40.7461,-73.9757
110638,6905248,40.6887,-73.9851
11064,7150657,40.7681,-73.9594
110640,6888594,40.7801,-73.9475
110642,6947886,40.7545,-73.9984
110643,6907841,40.7663,-73.9522
110645,6900856,40.753,-73.9958
11065,7179700,40.803,-73.9664
110650,6928890,40.7555,-73.9666
110651,6896517,40.7827,-73.9461
110652,6896272,40.78,-73.9475
110653,6826112,40.7888,-73.9549
110658,6822486,40.7848,-73.9701
11066,7162124,40.7606,-73.9953
110660,6946759,40.8549,-73.8996
110663,6931774,40.7448,-73.9773
110667,6858650,40.7298,-73.9871
11067,7125494,40.7986,-73.9706
110671,6844508,40.7593,-73.9959
110673,6903256,40.6933,-73.9255
110678,6944370,40.7133,-73.9596
110679,6926897,40.7192,-73.9828
11068,7158544,40.7336,-73.9991
110683,6815061,40.7515,-73.9413
11069,7107834,40.7434,-74.0055
110692,6947813,40.7521,-73.9743
110693,6903341,40.7868,-73.9416
110694,6832066,40.7984,-73.9682
110696,6864459,40.7739,-73.9528
110699,6917407,40.7586,-73.9838
1107,7196283,40.7845,-73.9498
11070,7115934,40.7985,-73.9646
110700,6888366,40.7652,-73.9898
110701,6930312,40.7319,-73.9832
110703,6891619,40.7494,-73.9875
110706,6881119,40.7368,-73.9821
110708,6856296,40.7658,-73.9826
110710,6864767,40.726,-73.9901
110711,6884730,40.7016,-74.0128
110712,6891038,40.8609,-73.8995
110713,6833891,40.7163,-74.0042
110714,6858874,40.7333,-74.0022
110715,6828970,40.7372,-73.9981
110716,6927739,40.72,-74.0108
110719,6887885,40.7285,-73.9902
11072,7131758,40.7712,-73.9514
110721,6873357,40.7073,-74.0046
110724,6827631,40.771,-73.9591
110725,6848387,40.7487,-73.9901
110729,6941333,40.6681,-73.9547
110733,6935316,40.7724,-73.9506
110738,6895230,40.7258,-73.9798
11074,7092148,40.7285,-74.0
110740,6915605,40.752,-73.9402
110744,6913074,40.6805,-73.9193
110745,6933084,40.7087,-74.0058
110746,7121807,40.7059,-74.0126
110747,6895459,40.6708,-73.9875
110756,6919125,40.7175,-74.0133
110762,6934670,40.7699,-73.9541
110764,6923023,40.724,-74.0035
110769,6922946,40.7637,-73.9938
11077,7193546,40.7253,-74.0021
110774,6874670,40.7476,-73.976
110779,6843255,40.8574,-73.9049
110781,6875892,40.7631,-73.9581
110783,6817560,40.7401,-73.9818
110785,6899022,40.7407,-73.9822
110790,6829751,40.8448,-73.942
110792,6864490,40.7635,-73.9799
110793,6838176,40.7429,-74.0028
110794,6908839,40.6733,-73.8845
110795,6882040,40.7444,-73.9754
110797,6908304,40.7341,-73.9896
110801,6845412,40.7469,-73.9802
110802,6863282,40.7176,-73.9531
110803,6939863,40.7684,-73.9539
110805,6920800,40.6896,-73.9511
110808,6911272,40.7334,-74.0047
110809,6824704,40.7716,-73.9506
11081,7149397,40.6927,-73.986
110812,6940548,40.7405,-73.9767
110816,6932803,40.6939,-73.9919
110818,6899174,40.7287,-73.9788
110824,6847099,40.7462,-73.9759
110826,6879415,40.7844,-73.9497
110828,6826039,40.7494,-73.9875
11083,7132243,40.701,-73.8235
110831,6923484,40.7075,-74.0113
110833,6891119,40.7304,-74.005
110835,6836756,40.7664,-73.9918
110836,6822698,40.7184,-73.9552
110837,6941664,40.7634,-73.9638
110838,6899966,40.761,-73.9935
11084,7157305,40.6869,-73.9182
110841,6869255,40.7631,-73.9915
110844,6857184,40.7085,-74.0165
110845,6827549,40.7651,-73.9874
110846,6919276,40.7521,-74.0045
110849,6927525,40.7514,-73.9866
110850,6876196,40.7298,-73.9874
110852,6946190,40.7067,-74.0072
110855,6929938,40.7388,-74.0018
110857,6874170,40.7069,-74.0113
110858,6919243,40.7965,-73.9445
110859,6875684,40.834,-73.9399
11086,7200637,40.7487,-73.9425
110869,6886633,40.7742,-73.9475
110871,6888461,40.7612,-73.9978
110873,6888643,40.7929,-73.976
110875,6886477,40.7929,-73.9506
110877,6842404,40.7471,-73.9723
110878,6899069,40.7778,-73.9781
110879,6891361,40.7738,-73.9879
110881,6883008,40.7375,-73.9808
110891,6922430,40.786,-73.9703
110895,6914126,40.7753,-73.954
110896,6824468,40.8028,-73.9509
110899,6825672,40.78,-73.9775
110902,6881045,40.7221,-73.9872
110905,6871447,40.7677,-73.9836
110906,6936005,40.7536,-73.9659
110908,6851184,40.7332,-73.996
11091,7136036,40.7521,-73.9743
110911,6913143,40.7806,-73.9507
110912,6896183,40.7645,-73.9832
110915,6948342,40.7084,-74.0057
110918,6893957,40.7664,-73.9863
110919,6965361,40.7775,-73.9784
110921,6921189,40.6905,-73.9668
110922,6822922,40.7749,-73.9482
110923,6849242,40.7956,-73.9353
110925,6821798,40.7678,-73.9915
110927,6816108,40.6767,-73.9412
110931,6849000,40.7692,-73.9525
110932,6820054,40.7678,-73.9915
110935,6829566,40.7947,-73.9667
110938,6812048,40.8413,-73.9367
110941,6927446,40.7074,-74.0122
110943,6896284,40.7388,-74.0084
110944,6854967,40.8198,-73.9578
110946,6910062,40.7791,-73.9763
110947,6855155,40.708,-74.0149
110952,6873222,40.7176,-74.011
110957,6905061,40.7035,-73.9897
110958,6832207,40.7688,-73.9569
110960,6886900,40.7937,-73.9761
110961,6862280,40.7592,-73.9948
110963,6935797,40.7476,-73.9732
110964,6860261,40.698,-73.9243
110971,6824811,40.7274,-73.9787
110973,6928889,40.7654,-73.9816
110976,6843971,40.7582,-73.9634
11098,7219953,40.7037,-73.9894
110991,6839715,40.7258,-73.9889
110992,6828428,40.7885,-73.9696
110993,6877677,40.7287,-73.9788
110995,6853777,40.7604,-73.987
111,7181313,40.6956,-73.9227
111000,6822300,40.7928,-73.9659
111003,6915166,40.7481,-73.9564
111005,6947567,40.7602,-73.9689
11101,7093179,40.7335,-74.003
111011,6862827,40.756,-73.9687
11102,7229219,40.7226,-73.9963
111020,6900635,40.8028,-73.9647
111024,6815985,40.7488,-73.977
111028,6912860,40.7729,-73.9566
111030,6877529,40.7469,-73.9802
111032,6861732,40.7704,-73.9566
111037,6938873,40.7176,-73.8446
111040,6860660,40.7275,-73.9829
111045,6913277,40.7518,-73.9695
11105,7088333,40.7677,-73.9616
111050,6854527,40.7481,-73.9748
111053,6816182,40.7272,-73.9787
111055,6886217,40.761,-73.9935
111058,6890765,40.8458,-73.9206
11106,7208487,40.7807,-73.9471
111065,6837504,40.7542,-73.9955
111068,6933273,40.7244,-73.9838
11107,7220758,40.7377,-73.9912
111071,6827226,40.7821,-73.9467
111072,6815682,40.8644,-73.9248
111078,6868240,40.68,-73.9524
111081,6935398,40.6087,-74.0084
111082,6884082,40.7698,-73.9624
111083,6836152,40.7986,-73.9641
111084,6841798,40.7468,-73.9769
111089,6910390,40.7304,-74.0051
111090,6871134,40.71,-74.0143
111093,6870925,40.7536,-73.9739
111095,6894720,40.7416,-74.0025
111098,6940980,40.7677,-73.9916
1111,7122998,40.7682,-73.9501
11110,7087949,40.7465,-73.9771
111100,6838322,40.7648,-73.99
111103,6897777,40.8427,-73.9136
111105,6877731,40.7658,-73.9781
111110,6853407,40.7269,-73.9786
111111,6836199,40.7761,-73.9541
111115,6947610,40.7779,-73.9525
111117,6837916,40.7832,-73.9482
111121,6854880,40.7085,-74.0165
111123,6907763,40.8242,-73.9527
111128,6910532,40.7777,-73.9462
111130,6842690,40.7325,-73.9875
111134,6866151,40.7665,-73.9557
111138,6887393,40.7448,-74.0052
111139,6919374,40.7897,-73.9734
11114,7138099,40.8648,-73.9202
111140,6875920,40.774,-73.9501
111142,7688092,40.7093,-73.8293
111143,6861444,40.7073,-74.0046
111146,6833840,40.7484,-73.9893
111148,6813977,40.7707,-73.9492
111149,6914385,40.7894,-73.9764
11115,7141274,40.774,-73.9501
111150,6818879,40.7482,-73.9749
111152,6924341,40.7555,-73.9668
111156,6817273,40.7785,-73.9469
111157,6842931,40.7674,-73.9837
111158,6838166,40.7461,-73.9757
111159,6934063,40.8457,-73.9362
11116,7093376,40.7088,-74.0143
111160,6850746,40.7515,-73.9401
111161,6892082,40.7664,-73.9863
111164,6851158,40.7752,-73.951
111169,6905345,40.722,-73.9837
111172,6939437,40.7874,-73.9515
111179,6923953,40.7179,-74.0148
11118,7105600,40.7084,-74.0066
111182,6946568,40.7756,-73.9846
111183,6846433,40.7716,-73.9506
111184,6935671,40.7321,-74.008
111187,6824307,40.7509,-73.9977
111190,6829571,40.7383,-73.9846
111191,6820119,40.7473,-73.9738
111193,6842499,40.7965,-73.9619
111194,6821590,40.7515,-73.9413
111196,6843305,40.8614,-73.9266
111199,6834522,40.7805,-73.9487
111201,6912073,40.694,-73.9198
111203,6914749,40.7261,-74.0048
111213,6929161,40.8015,-73.9668
111217,6818731,40.7448,-74.0052
111220,6929715,40.7376,-73.9828
111222,6812659,40.7448,-73.9909
111224,6847790,40.7811,-73.9481
111228,6824385,40.7666,-73.9098
11123,7115849,40.675,-73.9551
111231,6840873,40.8142,-73.9607
111233,6834705,40.7929,-73.9455
111236,6872749,40.7873,-73.9807
111238,6875755,40.7054,-74.0095
111241,6945522,40.7257,-74.0028
111244,6845186,40.776,-73.9556
111245,6940985,40.7656,-73.9886
111246,6916633,40.7283,-73.9857
111248,6849193,40.7661,-73.9461
11125,7151533,40.6899,-73.9941
111250,6910523,40.7782,-73.9791
111251,6829915,40.7866,-73.9504
111252,6883985,40.646,-74.0092
111253,7714331,40.7387,-73.9945
111259,6945062,40.7387,-73.9945
11126,7201333,40.7758,-73.9508
111260,6921470,40.6769,-73.9249
111263,6853251,40.8231,-73.946
111266,6890556,40.7447,-73.9741
111267,6820400,40.7933,-73.9675
111270,6925237,40.7741,-73.9476
111271,6933899,40.7029,-74.0114
111273,6915936,40.8657,-73.9212
111277,6836100,40.77,-73.9517
111278,6864672,40.8553,-73.9312
11128,7128398,40.7494,-73.9875
111280,6816502,40.724,-73.9828
111282,6906931,40.7062,-73.831
111283,6903219,40.6603,-73.9942
111284,6838718,40.7404,-73.9795
111285,6821903,40.7707,-73.9522
111286,6902251,40.7572,-73.9648
111287,6891434,40.7694,-73.9562
111288,6920253,40.7602,-73.9689
111297,6846904,40.7664,-73.9863
11130,7091171,40.6907,-73.9216
111301,6863239,40.773,-73.9558
111302,6943582,40.7599,-73.9908
111304,6943809,40.7908,-74.0048
111306,6825199,40.7749,-73.9782
111314,6855001,40.7654,-73.9816
111315,6842910,40.7585,-73.9913
111316,6943397,40.7857,-73.9498
111318,6890946,40.7065,-74.0077
11132,7234175,40.7465,-73.9803
111323,6815987,40.7826,-73.9572
11133,7159740,40.79,-73.9416
111333,6936425,40.6996,-73.9185
111336,6831264,40.7584,-73.9653
111339,6881062,40.7434,-73.9773
111340,6948218,40.7301,-73.9927
111345,6830045,40.6765,-73.9258
111348,6846610,40.7611,-73.9877
11135,7116122,40.7337,-73.9775
111352,6813402,40.7449,-73.9777
111353,6845371,40.7645,-73.984
111354,6855154,40.7682,-73.987
111357,6873925,40.7317,-73.9821
111358,6936229,40.7743,-73.9875
111359,6925318,40.7595,-73.9712
111362,6886459,40.7833,-73.9834
111365,6842364,40.7585,-73.9913
111367,6846076,40.7395,-73.9814
111368,6835481,40.7716,-73.9487
111369,6940093,40.7219,-73.9506
111370,6845198,40.7718,-73.9851
111372,6835052,40.7324,-74.0081
111373,7233985,40.828,-73.9425
111377,6936429,40.861,-73.926
111381,6927687,40.7521,-74.0045
111383,6836934,40.7448,-73.9909
111387,6918457,40.7111,-74.0055
111390,6892435,40.7967,-73.9623
111391,6910313,40.7792,-73.9785
111392,6888105,40.7378,-74.0084
111394,6898975,40.7805,-73.9523
111398,6821337,40.8007,-73.9519
1114,7143211,40.7366,-73.9934
11140,7199079,40.7635,-73.9848
111400,6924778,40.753,-73.9959
111402,6864943,40.7213,-73.9822
111403,6923979,40.7495,-73.9843
111404,6884160,40.7283,-73.9816
111406,6828378,40.6483,-73.9504
111407,6863204,40.7976,-73.968
111412,6933850,40.7189,-73.9531
11142,7153238,40.7176,-73.9531
111422,6864732,40.7344,-74.0001
111423,6842913,40.7957,-73.9705
111425,6845022,40.6969,-73.983
111426,6888744,40.7441,-73.9964
111427,6840674,40.7601,-73.9901
11143,7214110,40.7835,-73.9774
111431,6854456,40.7749,-73.9782
111433,6889707,40.7487,-73.9755
111435,6875189,40.7426,-73.9808
111438,6858600,40.7535,-73.9648
111439,6841745,40.7488,-73.8848
111447,6924909,40.7285,-74.0
111449,6858946,40.7865,-73.942
11145,7120645,40.7565,-73.9973
111453,6814074,40.7073,-74.0046
111454,6892769,40.7612,-73.9978
11146,7108668,40.8309,-73.9486
111463,6920373,40.7783,-73.9523
111464,6885625,40.7345,-73.9753
111469,6822479,40.7078,-74.006
111471,6872581,40.8553,-73.9312
111475,6905568,40.7437,-73.9585
111477,6942078,40.7309,-73.9898
111478,6865810,40.7902,-73.9678
111479,6868618,40.7611,-73.9721
11148,7197302,40.7121,-74.0086
111481,6860898,40.7462,-73.9757
111482,6936320,40.7378,-73.9877
111484,6865951,40.7248,-73.9807
111485,6854755,40.73,-73.9864
111486,6933324,40.7412,-73.9772
111489,6829418,40.773,-73.9507
11149,7187337,40.8169,-73.9529
111492,6918120,40.724,-74.0035
111493,6840838,40.7775,-73.9784
111498,7003704,40.719,-73.9855
111499,6893505,40.7223,-73.9837
1115,7096958,40.7659,-73.9574
111503,6894626,40.7321,-74.0048
111506,6893364,40.7929,-73.9661
111512,6943659,40.7814,-73.9507
111515,6819156,40.7341,-73.9896
111517,6932604,40.7299,-73.9819
11152,7096688,40.7771,-73.9505
111522,6931630,40.7426,-73.9782
111527,6879091,40.7467,-73.9854
111528,6910701,40.7715,-73.993
11153,7118029,40.7608,-73.9861
111530,6932569,40.7953,-73.9667
111531,6887778,40.7636,-73.9261
111534,6854661,40.8674,-73.926
111537,6850309,40.7316,-73.9839
11154,7104272,40.8272,-73.9466
111540,6815976,40.7384,-73.9831
111542,6927452,40.7633,-73.9628
111544,6872145,40.7264,-73.9836
111545,6893168,40.7535,-73.9648
111547,6916173,40.7457,-73.9785
11155,7137447,40.7985,-73.9646
111551,6839011,40.729,-73.9785
111552,6907195,40.7426,-73.9782
111553,6918456,40.7062,-74.0099
111555,6868768,40.6915,-73.9223
111559,6876375,40.7239,-73.9834
11156,7466293,40.7388,-74.0065
111561,6940112,40.7838,-73.9534
111562,6886406,40.7642,-73.994
11157,7111429,40.7505,-74.0025
111571,6854942,40.7111,-74.0055
111572,6876416,40.7413,-73.9781
111578,6897937,40.7709,-73.9496
111579,6828614,40.8388,-73.9454
111586,6830498,40.7568,-73.9982
111587,6881926,40.7814,-73.9554
111588,6922127,40.7805,-73.9487
111589,6903785,40.7596,-73.9891
111590,6938238,40.7706,-73.9522
111593,6828439,40.7672,-73.9942
111597,6916447,40.7301,-73.9825
11160,7161927,40.8198,-73.9578
111601,6917047,40.7747,-73.9789
111602,6827728,40.7701,-73.955
111604,6894372,40.7344,-73.9823
111605,6816061,40.7382,-73.9918
111606,6827658,40.8424,-73.9138
111609,6838453,40.7803,-73.9466
11161,7154746,40.7494,-73.9875
111610,6816014,40.8367,-73.9382
111611,6822293,40.7755,-73.9042
111613,6926285,40.7656,-73.9256
111617,6858698,40.7595,-73.989
111627,6864840,40.7751,-73.9481
11163,7141257,40.7724,-73.9813
